graph,"metric dimension",time
"GCZJ~{",3,0.01987112299684668
"GCZj~{",3,0.01989912200224353
"GCZJ~[",3,0.020429472999239806
"GCzj}{",3,0.02108985999802826
"GCZj}{",3,0.022785687004216015
"GCz^j{",3,0.027098488004412502
"GCZJ_{",3,0.03778348200285109
"GCzj~{",4,0.030208659001800697
"GCZJa{",3,0.016110248005134054
"GCZJa[",3,0.016951716999756172
"GCZJak",3,0.014764665000257082
"GCZJas",3,0.010000196998589672
"GCZJaw",3,0.01348916300048586
"GCZJb[",3,0.015615219999745023
"GCZJb{",3,0.029055436003545765
"GCZJbg",3,0.016992158998618834
"GCZJbK",3,0.014909165001881775
"GCZJbk",3,0.02939512600278249
"GCZJbs",3,0.008916942999348976
"GCZJbw",3,0.016479407997394446
"GCZJc{",3,0.015365389997896273
"GCZJc[",3,0.017566451002494432
"GCZJck",2,0.008768221996433567
"GCZJcs",3,0.01142896999954246
"GCZJd_",2,0.011041253004805185
"GCZJd{",3,0.015454260996193625
"GCZJd[",3,0.01715404300193768
"GCZJdc",3,0.01536670600034995
"GCZJdg",3,0.0156739390004077
"GCZJdK",3,0.015449942999111954
"GCZJdk",3,0.015457842004252598
"GCZJdo",3,0.01435401300113881
"GCZJds",3,0.016202692000661045
"GCZJdS",3,0.01802647900331067
"GCZJdw",3,0.01474705199507298
"GCZJe{",3,0.015809898999577854
"GCZJe[",3,0.01664351899671601
"GCZJeg",2,0.009217317005095538
"GCZJeK",2,0.00901273400086211
"GCZJek",2,0.010708995003369637
"GCZJeo",3,0.01579366499936441
"GCZJes",3,0.014692614997329656
"GCZJew",3,0.0156844069933868
"GCZJf[",3,0.015583797001454514
"GCZJf_",3,0.01571436200174503
"GCZJf{",3,0.01659567199385492
"GCZJfc",3,0.015487158001633361
"GCZJfG",3,0.015701996999268886
"GCZJfg",3,0.01645419299893547
"GCZJfK",3,0.014760318001208361
"GCZJfk",3,0.015816225997696165
"GCZJfO",3,0.015033916002721526
"GCZJfo",3,0.016325085998687427
"GCZJfS",3,0.01595651500247186
"GCZJfs",3,0.017526392999570817
"GCZJfW",3,0.01582243200391531
"GCZJfw",3,0.017429980005545076
"GCZJj{",3,0.017664402002992574
"GCZJjk",3,0.01654603999486426
"GCZJjw",3,0.016897626999707427
"GCZj~k",3,0.017957636002392974
"GCZJ~k",3,0.01909650799643714
"GCZJ`k",3,0.028285938999033533
"GCZJl{",3,0.017538743995828554
"GCZJlk",3,0.016454329001135193
"GCZJls",3,0.017151649000879843
"GCZJlw",3,0.017311522002273705
"GCZJm{",3,0.018273276000400074
"GCZJmk",2,0.00912328399863327
"GCZJms",3,0.016551255001104437
"GCZJmw",3,0.01555233800172573
"GCZJn[",3,0.017875602999993134
"GCZJn{",3,0.02130947900150204
"GCZJnc",3,0.016179849997570273
"GCZJng",3,0.017261124005017336
"GCZJnK",3,0.01639183299994329
"GCZJnk",3,0.01810704699892085
"GCZJno",3,0.016868400998646393
"GCZJnS",3,0.01726835400040727
"GCZJns",3,0.01740593399881618
"GCZJnW",3,0.015513268001086544
"GCZJnw",3,0.017957042997295503
"GCZJq{",3,0.018630861995916348
"GCZJr{",3,0.01849267700163182
"GCZjr[",3,0.018824893995770253
"GCZJrk",3,0.020149472999037243
"GCZJrs",3,0.017995276000874583
"GCZJrw",3,0.016922939001233317
"GCZJ`s",3,0.017417129005480092
"GCZJ~s",3,0.01800723099586321
"GCZjs{",3,0.018260794000525493
"GCZJt{",3,0.017170229002658743
"GCZJtk",3,0.016887410994968377
"GCZJtw",3,0.01530589100002544
"GCZJu{",3,0.017122689001553226
"GCZju{",3,0.01823270799650345
"GCZju[",3,0.020880051000858657
"GCZJuk",3,0.014366606999828946
"GCZjuk",3,0.01704087200050708
"GCZJus",3,0.016576227004406974
"GCZJuw",3,0.016326955999829806
"GCZjv{",3,0.017727487997035496
"GCZJv{",3,0.01825707700481871
"GCZjv[",3,0.01829783300490817
"GCZJv[",3,0.01843596499384148
"GCZJvc",3,0.0173297459987225
"GCZJvg",3,0.01612662899424322
"GCZjvg",3,0.016603254996880423
"GCZJvk",3,0.01645006099715829
"GCZJvK",3,0.016599117996520363
"GCZjvK",3,0.017701589000353124
"GCZjvk",3,0.0208545450004749
"GCZJvo",3,0.0179590499974438
"GCZJvs",3,0.017692507004539948
"GCZjvw",3,0.012554628003272228
"GCZJvw",3,0.016674721002345905
"GCZJvW",3,0.01837612399685895
"GCZjvW",3,0.01879281999572413
"GCZJ~w",3,0.018179749997216277
"GCZj~w",3,0.020414077000168618
"GCZJz{",4,0.028950904001249
"GCzjz{",4,0.031645823997678235
"GCZK{{",3,0.017625649001274724
"GCZK~[",3,0.01850028199987719
"GCZK~{",3,0.018634873995324597
"GCZK}{",3,0.01918434799881652
"GCz]~k",3,0.01986030700209085
"GCz\\~k",3,0.01999381300265668
"GCZ\\~k",3,0.020712347999506164
"GCZK|{",3,0.021824904004461132
"G?`cZk",3,0.022991124998952728
"GCZ]~k",4,0.03298309499950847
"GCZK~c",3,0.018599425005959347
"GCZK~g",3,0.016752773000916932
"GCZK|k",3,0.016851738997502252
"GCZK}k",3,0.01727681799820857
"GCZK~k",3,0.018759327998850495
"GCZK~K",3,0.02196014999935869
"GCZK}s",3,0.013319899000634905
"GCZK~s",3,0.018034601002000272
"GCZK|w",3,0.016588086997217033
"GCZK}w",3,0.017166110999824014
"GCZK~w",3,0.018480869999621063
"GCZKz{",3,0.02644823899754556
"GCZKzk",3,0.012392199001624249
"GCZKzs",3,0.015608034998876974
"GCZL[{",3,0.016574494002270512
"GCZL^[",3,0.017187792000186164
"GCZL]{",3,0.017602405001525767
"GCZL^{",3,0.017768953999620862
"GCZL~[",3,0.01807547200587578
"GCZL}{",3,0.01849050199962221
"GCZL~{",3,0.018813144000887405
"GCZL|{",3,0.01968232699437067
"GCZLas",3,0.017565041001944337
"GCZLaw",3,0.01616089700110024
"GCZLbS",2,0.009544068998366129
"GCZLbs",3,0.01712644100189209
"GCZLbw",3,0.016065367999544833
"GCZLc[",3,0.014011015999130905
"GCZLcs",3,0.015341512000304647
"GCZLcw",3,0.015028055000584573
"GCZLd[",2,0.013086327002383769
"GCZLdo",2,0.009159578999970108
"GCZLds",2,0.006685446998744737
"GCZLdS",2,0.008957641999586485
"GCZLdW",2,0.00901449000230059
"GCZLdw",2,0.009149204001005273
"GCZLe[",3,0.01611090500227874
"GCZLe{",3,0.018465765999280848
"GCZLeo",3,0.015465611999388784
"GCZLeS",3,0.016250866996415425
"GCZLes",3,0.017885321998619474
"GCZLew",3,0.016125410998938605
"GCZLeW",3,0.016217978001805022
"GCZLf_",2,0.00833633999718586
"GCZLf[",2,0.009243986998626497
"GCZLf{",3,0.022654774998954963
"GCZLfg",2,0.00884713599953102
"GCZLfO",2,0.009182862006127834
"GCZLfo",3,0.015766910997626837
"GCZLfS",2,0.009229767994838767
"GCZLfs",3,0.01816671599954134
"GCZLfW",2,0.008776328999374527
"GCZLfw",3,0.018480908001947682
"GCZL^g",3,0.014262753000366502
"GCZLj{",3,0.02444264000223484
"GCZLjw",3,0.018769584996334743
"GCZL]k",2,0.009988682002585847
"GCZL^K",3,0.015173332998529077
"GCZL^k",3,0.017233525002666283
"GCZL~k",3,0.017903476000356022
"GCZLl{",3,0.023885372997028753
"GCZLlk",3,0.02084964499954367
"GCZLlw",3,0.022875841001223307
"GCZLm{",3,0.019566245005989913
"GCZLmk",3,0.021582812994893175
"GCZLms",3,0.03509598399978131
"GCZLmw",3,0.03468975899886573
"GCZLn[",2,0.00974441700236639
"GCZLn{",3,0.02354980700329179
"GCZLnc",3,0.016657484004099388
"GCZLng",3,0.017554792000737507
"GCZLnk",3,0.025584937997336965
"GCZLno",3,0.01856669400149258
"GCZLnS",2,0.0101201459983713
"GCZLns",3,0.02372201300022425
"GCZLnW",2,0.010093554999912158
"GCZLnw",3,0.018599967996124178
"GCZLrs",3,0.016544769001484383
"GCZLrw",3,0.021480262999830302
"GCZL~s",3,0.01735780499438988
"GCZLtw",3,0.018909156002337113
"GCZLu[",3,0.017189138001413085
"GCZLu{",3,0.020556704999762587
"GCZLus",3,0.01916442299989285
"GCZLuw",3,0.019408897998800967
"GCZLv[",3,0.017122359000495635
"GCZLv{",3,0.017569221003213897
"GCZLvg",3,0.017431496002245694
"GCZLvs",3,0.01821673799713608
"GCZLvW",3,0.017328098001598846
"GCZLvw",3,0.017708355000650045
"GCZL]w",3,0.015744126998470165
"GCZL\\w",3,0.01592687600350473
"GCZL^w",3,0.017019895996781997
"GCZL~w",3,0.018030580999038648
"GCZLZ{",3,0.018449411996698473
"GCZLZk",3,0.01631653799995547
"GCZLZw",3,0.017054003998055123
"GCZM~[",3,0.01360109300003387
"GCZM\\[",3,0.017038455000147223
"GCZM\\{",3,0.017202761999215
"GCZM[{",3,0.017570163996424526
"GCZm|{",3,0.018935741994937416
"GCZm~{",3,0.01975635899725603
"GCZM~{",3,0.019842246001644526
"GCzm|{",3,0.020349233003798872
"GCZm}{",3,0.020582149001711514
"GCZM^{",3,0.0258682309940923
"GCZM^[",3,0.0296798769995803
"GCZM}{",4,0.02897503200074425
"GCzm~{",4,0.031655852995754685
"GCZM]{",4,0.03221814800053835
"GCzm}{",4,0.03231625699845608
"GCZM][",4,0.04058360199996969
"GCZMj{",3,0.019721455006219912
"GCZMjw",3,0.021997616000589915
"GCZM]k",3,0.018010792999120895
"GCZM\\k",3,0.018181886000093073
"GCZm~k",3,0.019025733003218193
"GCZM~k",3,0.019516941996698733
"GCZM^k",3,0.02463313000043854
"GCZM^K",3,0.02480869799910579
"GCZMl{",3,0.0195514499937417
"GCZMlw",3,0.01658585800032597
"GCZMm{",3,0.019515931999194436
"GCZMmk",3,0.01822239199827891
"GCZMmw",3,0.016939264998654835
"GCZMn[",3,0.015524452996032778
"GCZMn{",3,0.018836342998838518
"GCZMnc",3,0.01578617400082294
"GCZMng",3,0.016983237001113594
"GCZMnk",3,0.01848901800258318
"GCZMno",3,0.016097651001473423
"GCZMns",3,0.019431991000601556
"GCZMnS",3,0.02189156300300965
"GCZMnW",3,0.015569705996313132
"GCZMnw",3,0.017095030001655687
"GCZmp{",3,0.017659878998529166
"GCZmq{",3,0.017499035006039776
"GCZMq{",3,0.018168078000599053
"GCZmr{",3,0.018663916998775676
"GCZMr{",3,0.019219820998841897
"GCZmr[",3,0.021049798997410107
"GCZmrk",3,0.01733818100183271
"GCZmrs",3,0.018106265997630544
"GCZmrw",3,0.017754147003870457
"GCZMrw",3,0.01869996700406773
"GCZms{",3,0.017347688000882044
"GCZM~s",3,0.018036472996755037
"GCZm~s",3,0.018174163000367116
"GCzm~s",3,0.019760584997129627
"GCZmt[",3,0.01592891300242627
"GCZmt{",3,0.017543700996611733
"GCZMt{",3,0.01823180200153729
"GCZmtk",3,0.01872933399863541
"GCZmtw",3,0.017244943999685347
"GCZmu[",3,0.017464644995925482
"GCZMu{",3,0.017475973996624816
"GCZmu{",3,0.01803923400439089
"GCZmuk",3,0.016844391997437924
"GCZMuk",3,0.018190985996625386
"GCZMus",3,0.015326348002417944
"GCZMuw",3,0.01680651099741226
"GCZmuw",3,0.02133904200309189
"GCZMv{",3,0.017914755997480825
"GCZmv{",3,0.018289804997039028
"GCZmv[",3,0.018535991999669932
"GCZMv[",3,0.03124508700420847
"GCZMvc",3,0.017475444001320284
"GCZmvc",3,0.017765361997589935
"GCZMvg",3,0.009439605004445184
"GCZmvg",3,0.01745383199886419
"GCZmvK",3,0.016663813003106043
"GCZMvK",3,0.017222754999238532
"GCZmvk",3,0.017333274998236448
"GCZMvk",3,0.022500351995404344
"GCZmvo",3,0.01879430799453985
"GCZMvs",3,0.01775803200143855
"GCZmvs",3,0.018391377001535147
"GCZMvW",3,0.01646574099868303
"GCZMvw",3,0.017848821997176856
"GCZmvW",3,0.018002605000219774
"GCZmvw",3,0.018641547998413444
"GCZm~w",3,0.01854047099914169
"GCZM]w",3,0.019311634001496714
"GCzm~w",3,0.020758781996846665
"GCZM~w",3,0.02096277700184146
"GCZM^w",3,0.02349684899672866
"GCZMX{",3,0.017216131003806368
"GCZMY{",4,0.029547876998549327
"GCZMZ{",4,0.029501728000468574
"GCZMZk",3,0.018568152001535054
"GCZMZw",3,0.01777872900129296
"GCZN^[",3,0.01964101000339724
"GCZn]{",3,0.020362702001875732
"GCZ^n{",3,0.020989215998270083
"GCz^n{",3,0.027287483993859496
"GCZN^{",3,0.033623458999500144
"GCZN~{",4,0.03001857499475591
"GCZn~{",4,0.03122985999652883
"GCzn]{",4,0.0318798730004346
"GCZn^{",4,0.031882695002423134
"GCZn^[",4,0.032152492996829096
"GCzn^{",4,0.033820074997493066
"GCzn~{",4,0.03421360600623302
"GCzn^[",5,0.046197457995731384
"GCZna{",3,0.017766595003195107
"GCzna{",3,0.019210143000236712
"GCZnb[",3,0.016885116005141754
"GCZnb{",3,0.017643455001234543
"GCZNb{",3,0.017676029994618148
"GCznb{",3,0.018536679999670014
"GCznb[",3,0.018692792997171637
"GCZnbk",3,0.017063510000298265
"GCznbs",3,0.018358622000960167
"GCZNbw",3,0.016750711998611223
"GCZnbw",3,0.017379889002768323
"GCznbw",3,0.018907933997979853
"GCznc{",3,0.018531882000388578
"GCZnc{",3,0.018658457993296906
"GCZNd{",3,0.017220303001522552
"GCZNdw",3,0.01550452100491384
"GCZne[",3,0.016268922001472674
"GCZNe[",3,0.016866897996806074
"GCZNe{",3,0.017734259999997448
"GCzne[",3,0.018536231997131836
"GCZne{",3,0.019035999997868203
"GCzne{",3,0.019129267995595
"GCZnek",3,0.016072156999143772
"GCznes",3,0.018092158003128134
"GCZNeW",3,0.016627517994493246
"GCZNew",3,0.017304019995208364
"GCZnew",3,0.017317906000243966
"GCZnf{",3,0.01030754399835132
"GCZnf[",3,0.013198257001931779
"GCZNf[",3,0.016347816002962645
"GCZNf{",3,0.018553116999100894
"GCznf{",3,0.019203021998691838
"GCznf[",4,0.031891635997453704
"GCZNfc",3,0.0212966429971857
"GCZnfc",3,0.031427923997398466
"GCznfc",4,0.031272073996660765
"GCZNfG",3,0.015784447998157702
"GCZnfg",3,0.017496376000053715
"GCZNfg",3,0.017749680002452806
"GCZNfK",3,0.016261420998489484
"GCZnfk",3,0.017512607999378815
"GCZNfk",3,0.018306880003365222
"GCZnfK",3,0.034625495005457196
"GCZNfO",3,0.016621735005173832
"GCZNfo",3,0.018097840998962056
"GCZnfO",3,0.01851978799822973
"GCZnfo",3,0.01940625099814497
"GCZNfS",3,0.016559868003241718
"GCZNfs",3,0.01800840399664594
"GCZnfs",3,0.019116245006443933
"GCznfs",3,0.019150776002788916
"GCznfS",3,0.019607019996328745
"GCZNfW",3,0.01638752900180407
"GCZnfW",3,0.017388011001457926
"GCZnfw",3,0.018580681004095823
"GCznfw",3,0.019255500999861397
"GCZNfw",3,0.01945505299954675
"GCznfW",4,0.03276503500092076
"GCZNJ{",3,0.018159371000365354
"GCZNJw",3,0.017701565004244912
"GCZn^k",3,0.018704506001085974
"GCz^nk",4,0.035172602998500224
"GCZ^nk",4,0.039895235997391865
"GCZNL{",3,0.018211636001069564
"GCZNLk",2,0.010058238003693987
"GCZNLw",3,0.015162283001700416
"GCZNM{",3,0.02016251300665317
"GCZNMk",3,0.017060201993444934
"GCZNMw",3,0.018886568999732845
"GCZNn[",3,0.018224422994535416
"GCZNN{",3,0.018441956002789084
"GCZNn{",3,0.018999521002115216
"GCZnn{",3,0.019117358002404217
"GCZNN[",3,0.01921009799843887
"GCZNNg",3,0.017874388002383057
"GCZNNk",3,0.017594838995137252
"GCZNNK",3,0.018818698001268785
"GCZnnk",3,0.01917162699828623
"GCZNnk",3,0.01993390399729833
"GCZNNo",3,0.016820746001030784
"GCZNNs",3,0.01837355700263288
"GCZNNW",3,0.017099667005822994
"GCZNNw",3,0.018076742999255657
"GCZNnw",3,0.01867416299501201
"GCZnnw",3,0.018901037001342047
"GCZnQ{",3,0.018820010001945775
"GCZnR{",3,0.018607653997605667
"GCznr{",3,0.0186980680009583
"GCZnR[",3,0.019055235999985598
"GCZnRk",3,0.019253593003668357
"GCZnRw",3,0.017622987004870083
"GCZnS{",3,0.01833493400044972
"GCZnU{",3,0.01761720599461114
"GCZnU[",3,0.01778027499676682
"GCZnUk",3,0.017754275002516806
"GCZnV[",3,0.017969003994949162
"GCZNv[",3,0.018385228999250103
"GCZnV{",3,0.01840844899561489
"GCZnv{",3,0.019020304003788624
"GCznv{",3,0.019608733004133683
"GCZNv{",3,0.01981190199876437
"GCZnVg",3,0.017231371995876543
"GCZNvg",3,0.017397021998476703
"GCZnvg",3,0.018814841998391785
"GCZnVK",3,0.017999021998548415
"GCZnvk",3,0.018020109004282858
"GCZNvk",3,0.0183274570008507
"GCznvk",3,0.01834721899649594
"GCZnVk",3,0.01852613500523148
"GCznvs",3,0.01836709700000938
"GCZnvs",3,0.01891534199967282
"GCZNvs",3,0.020344116004707757
"GCZNvw",3,0.01836109500436578
"GCZnVw",3,0.018368707002082374
"GCznvw",3,0.019958315999247134
"GCZnvw",3,0.020363845003885217
"GCZN`w",3,0.015459988004295155
"GCZN^w",3,0.01920446399890352
"GCZn^w",3,0.019544978000340052
"GCZN~w",3,0.020168094997643493
"GCZ^nw",3,0.023767575999954715
"GCz^nw",3,0.024729083001147956
"GCzn^w",4,0.030692092994286213
"GCZnZ{",4,0.03009524999652058
"GCznZ{",4,0.03217478199803736
"GCz~r{",3,0.01877538100234233
"GCzr~{",3,0.019832528996630572
"GCZ\\r[",3,0.021741320000728592
"GCZ]r[",4,0.03337828399526188
"GCzr~s",3,0.021459120005602017
"GCzr~w",3,0.018470163995516486
"GCzrz{",3,0.019880456995451823
"GCZ\\s{",3,0.01917557400156511
"GCZ]s{",3,0.01922479000495514
"GCZ]t[",3,0.01884333899943158
"GCZ]t{",3,0.019075769996561576
"GCZT}{",3,0.01961409399518743
"GCZT~{",3,0.019925549000618048
"GCz^t{",3,0.022666623000986874
"GCZT|{",4,0.03173245299694827
"GCZTa[",3,0.016705845002434216
"GCZTb[",3,0.016218652999668848
"GCZTbK",3,0.01519965299667092
"GCZTc{",3,0.01689328700012993
"GCZTck",3,0.018481655002688058
"GCZTcw",3,0.015944835999107454
"GCZTdg",3,0.01566917799937073
"GCZTdW",2,0.0092197030026
"GCZTdw",3,0.01654287300334545
"GCZTe[",3,0.01456933599547483
"GCZTe{",3,0.01791184000467183
"GCZTeg",3,0.016495577001478523
"GCZTeK",3,0.01448667400109116
"GCZTek",3,0.01588035500026308
"GCZTeo",3,0.01594357899739407
"GCZTeW",2,0.011310599002172239
"GCZTew",3,0.015878525002335664
"GCZTf{",3,0.01308212500589434
"GCZTf[",3,0.01569710400508484
"GCZTf_",3,0.017650488000072073
"GCZTfg",3,0.016989019000902772
"GCZTfK",3,0.015560012005153112
"GCZTfk",3,0.017461604002164677
"GCZTfO",2,0.007968802005052567
"GCZTfo",3,0.025402949999261182
"GCZTfW",2,0.010244253993732855
"GCZTfw",3,0.01741629599564476
"GCZ]tk",3,0.02246686100261286
"GCZT~k",3,0.032121010997798294
"GCZTlw",3,0.02478723700187402
"GCZTm{",4,0.0293597280033282
"GCZTmw",3,0.01940989300055662
"GCZTn[",3,0.01641951999772573
"GCZTn{",3,0.02013193700258853
"GCZTng",3,0.03164324200042756
"GCZTnk",3,0.019891863004886545
"GCZTno",3,0.01832711300085066
"GCZTnW",3,0.01667492400156334
"GCZTnw",3,0.019152614993799943
"GCZT~o",3,0.018053002997476142
"GCZTrW",3,0.018191964998550247
"GCZT~s",3,0.020202239000354894
"GCZTt{",3,0.018724225999903865
"GCZTts",3,0.01788775500608608
"GCZTtw",3,0.018733129996689968
"GCZTu{",3,0.01636274700285867
"GCZTus",3,0.016508192995388526
"GCZTuw",3,0.015507060998061206
"GCZTuW",3,0.021612720003759023
"GCZTv{",3,0.017753195999830496
"GCZTv[",3,0.022065543998905923
"GCZTvc",3,0.017233331003808416
"GCZTvg",3,0.018220162994111888
"GCZTvk",3,0.01828465000289725
"GCZTvo",3,0.017654721006692853
"GCZTvs",3,0.017188978999911342
"GCZTvW",3,0.016489508998347446
"GCZTvw",3,0.01964611299626995
"GCZ]tw",3,0.017476576002081856
"GCZT~w",3,0.020723419002024457
"GCZ\\u[",3,0.01802815900009591
"GCZ]u{",3,0.01897298399853753
"GCZ]u[",3,0.0190062969995779
"GCZ\\u{",3,0.019227340002544224
"GCZ~u{",3,0.019505682997987606
"GCz~u{",3,0.020311430998845026
"GCZU}{",4,0.029184318998886738
"GCZU~{",4,0.029882212002121378
"GCZ]uk",3,0.01966082400031155
"GCZ\\uk",3,0.019974404000095092
"GCZUl{",4,0.03184775399859063
"GCZUlk",4,0.029012839993811212
"GCZUlw",3,0.01963771699956851
"GCZUm{",4,0.030695936999109108
"GCZUmk",4,0.03309669999725884
"GCZUmw",3,0.019171300999005325
"GCZUn[",3,0.01824807700177189
"GCZUn{",4,0.02916951500083087
"GCZUng",3,0.017175835993839428
"GCZUnk",4,0.029068037001707125
"GCZUno",3,0.018414591999317054
"GCZUnW",3,0.015409248000651132
"GCZUnw",3,0.018649615994945634
"GCZU~o",3,0.01687884800048778
"GCZU~s",3,0.01754875299957348
"GCZUt{",3,0.01888074599992251
"GCZUtW",3,0.0139441680003074
"GCZUtw",3,0.014312212995719165
"GCZUu{",3,0.017893285999889486
"GCZUug",3,0.018812048001564108
"GCZUuo",3,0.018257522999192588
"GCZUus",3,0.018057554996630643
"GCZUuW",3,0.0156179580008029
"GCZUuw",3,0.017123086996434722
"GCZUv[",3,0.016726694004319143
"GCZUv{",3,0.01912767499743495
"GCZUvG",3,0.014553200999216642
"GCZUvg",3,0.016859925002790987
"GCZUvk",3,0.018675300998438615
"GCZUvo",3,0.017715971000143327
"GCZUvs",3,0.01684208100050455
"GCZUvW",3,0.015380130003904924
"GCZUvw",3,0.01766297699941788
"GCZ]uw",3,0.01993494500493398
"GCZU~w",3,0.01998466999793891
"GCZ\\uw",3,0.021594598001684062
"GCZ\\v[",3,0.01806521300022723
"GCZV\\{",3,0.01864683800522471
"GCZ~v{",3,0.018818049000401516
"GCZ]v{",3,0.018845236001652665
"GCZ~v[",3,0.019240624002122786
"GCZ]v[",3,0.019505685006151907
"GCZV^{",3,0.01979589500115253
"GCz^v{",3,0.019802871996944305
"GCZV]{",3,0.019810883997706696
"GCZV^[",3,0.020152348995907232
"GCz~v{",3,0.021049340000899974
"GCZ\\v{",3,0.02608476699970197
"GCZ^v{",3,0.027033323000068776
"GCz~v[",4,0.031201308003801387
"GCzv~{",4,0.03125628900306765
"GCZv~{",4,0.03177960000175517
"GCZV~{",4,0.034004618995822966
"GCzva{",3,0.01987913500488503
"GCZvb[",3,0.018897611000284087
"GCzvb[",3,0.01959004099626327
"GCzvb{",3,0.020061866998730693
"GCzvbk",3,0.01935446399875218
"GCzvbo",4,0.02946233900001971
"GCZVBs",2,0.00827199399645906
"GCZVBW",2,0.009028207998198923
"GCZVBw",3,0.015726718003861606
"GCZvc{",4,0.03153916299925186
"GCzvc{",4,0.03299051700014388
"GCZVd{",3,0.02219507900008466
"GCZVDg",3,0.015233366000757087
"GCZVDW",2,0.008824750999337994
"GCZVDw",3,0.01722699499805458
"GCZVdw",3,0.022620648000156507
"GCZve{",3,0.018537469004513696
"GCZve[",3,0.018545070000982378
"GCZVe{",3,0.018783257000904996
"GCzve{",3,0.019352162002178375
"GCzve[",3,0.019897543999832124
"GCZVEc",2,0.008746543004235718
"GCZVEg",3,0.01649671499762917
"GCZVeg",3,0.02558702700480353
"GCZVEK",2,0.008728739005164243
"GCZVEk",2,0.00914924500102643
"GCZvek",3,0.018500341000617482
"GCzvek",3,0.01961102600034792
"GCZVEo",3,0.015291884003090672
"GCZVeo",3,0.021929314993030857
"GCZVES",2,0.009036041003128048
"GCZVEs",3,0.015490592995774932
"GCZVes",3,0.021197488997131586
"GCZVEW",2,0.009384955999848899
"GCZVEw",3,0.01627300000109244
"GCZVew",3,0.018513959003030322
"GCZVeW",3,0.020731133001390845
"GCZVF_",2,0.008898227999452502
"GCZVF[",3,0.01622349700483028
"GCZVf[",3,0.017635115000302903
"GCZVf_",3,0.01858586500020465
"GCZvf[",3,0.018586784004583023
"GCzvf{",3,0.019193066997104324
"GCZvf{",3,0.01965343399933772
"GCzvf[",3,0.01995021300535882
"GCZVf{",3,0.020111808997171465
"GCZVF{",3,0.03135704300075304
"GCZvf_",4,0.03359521999664139
"GCZVFc",2,0.009713136998470873
"GCZVFC",3,0.015925421001156792
"GCZVfc",3,0.019631859002402052
"GCZVFg",3,0.017908936999447178
"GCZVfg",3,0.018112484998709988
"GCZvfg",3,0.01865149899822427
"GCZVfG",3,0.019165108002198394
"GCzvfg",3,0.0200524760002736
"GCZVFK",3,0.01465415600250708
"GCZVFk",3,0.016554385001654737
"GCZVfk",3,0.0178590819996316
"GCZvfK",3,0.01858863300003577
"GCZvfk",3,0.018653770996024832
"GCzvfK",3,0.019514691004587803
"GCzvfk",3,0.020297889997891616
"GCZVfO",2,0.008856232998368796
"GCZVFO",2,0.009134899999480695
"GCZVFo",3,0.0169824949989561
"GCZvfO",3,0.0186244459982845
"GCZVfo",3,0.02100415799941402
"GCzvfo",4,0.030993526997917797
"GCZvfo",4,0.03158148500369862
"GCZVFS",2,0.009103917996981181
"GCZVFs",3,0.01664922000054503
"GCZVfs",3,0.022931293002329767
"GCZVFW",2,0.010483357997145504
"GCZVfW",3,0.015552965000097174
"GCZvfw",3,0.01886160799767822
"GCzvfW",3,0.019405795996135566
"GCZVfw",3,0.019519615001627244
"GCzvfw",3,0.019588570998166688
"GCZVFw",3,0.03448861299693817
"GCZ\\vg",3,0.016909325000597164
"GCZ]vg",3,0.01794571500067832
"GCZ^vg",3,0.02049872700445121
"GCzvj{",3,0.01951352000469342
"GCZ\\vk",3,0.01746441200521076
"GCZ\\vK",3,0.017525684997963253
"GCZ]vk",3,0.01858558400272159
"GCZ~vk",3,0.019534127997758333
"GCz^vk",3,0.01988607199746184
"GCZ]vK",3,0.02018529899942223
"GCZ^vk",3,0.022383681003702804
"GCz~vk",3,0.022929903003387153
"GCZV^k",3,0.026567558001261204
"GCZVm{",4,0.03165311400516657
"GCzvn{",4,0.030021999002201483
"GCZVn{",4,0.031182416001684032
"GCZvn{",4,0.03318745199794648
"GCZvnk",4,0.032742677998612635
"GCzvnk",4,0.03338156999961939
"GCZVnk",4,0.03376342300180113
"GCZVno",3,0.02028885999607155
"GCZVns",3,0.01970981100021163
"GCZvnw",3,0.019099283999821637
"GCzvnw",3,0.0192854620036087
"GCZVnw",3,0.01964697299990803
"GCZV^o",3,0.01933944399934262
"GCZ\\vo",3,0.0200363300027675
"GCZVPw",3,0.017227158998139203
"GCZVR{",3,0.01187022500380408
"GCZVRs",3,0.01566450700192945
"GCZVRw",3,0.017104405000281986
"GCzvrw",3,0.01855162200081395
"GCz^vs",3,0.020395911000377964
"GCZV^s",3,0.02323002000048291
"GCZ^vs",3,0.025599132000934333
"GCZVSw",3,0.014790311004617251
"GCZVT{",3,0.019697743002325296
"GCZVTs",3,0.016089024000393692
"GCZVTw",3,0.018732556003669742
"GCZVU{",3,0.025887288997182623
"GCZVUs",3,0.01610035399789922
"GCZVUW",3,0.016099565000331495
"GCZVUw",3,0.016752150004322175
"GCZVv{",3,0.01954292099981103
"GCzvv{",3,0.020186137000564486
"GCZvv{",3,0.02056421499582939
"GCZVV{",3,0.02093661200342467
"GCZVV[",3,0.02602995000052033
"GCZVVc",2,0.013658429998031352
"GCZVVG",3,0.018722517997957766
"GCZvvg",3,0.018940545996883884
"GCZVVg",3,0.023844880000979174
"GCZVVk",3,0.022757708000426646
"GCZVVo",3,0.018098994994943496
"GCZVvo",3,0.018479076003131922
